id,tmdbId,original_language,title,original_title,overview,poster_path,tagline,keywords,release_date,genres
1541,14013,en,BASEketball,BASEketball,"Two losers from Milwaukee, Coop and Remer, invent a new game playing basketball, using baseball rules. When the game becomes a huge success, they, along with a billionaire's help, form the Professional Baseketball League where everyone gets the same pay and no team can change cities. Theirs is the only team standing in the way of major rule changes that the owner of a rival team wants to institute.",/oKZdAUV9XSLp091f0GmtQEu0UZy.jpg,Two guys invented a game... and turned the sports world upside down!,"sports, stadium, invention, mascot, friends, money, business, aftercreditsstinger, driveway, sportscaster",1998-07-28,Comedy
1542,36606,en,Full Tilt Boogie,Full Tilt Boogie,A documentary about the production of From Dusk Till Dawn (1996) and the people who made it.,/b9FJ7sYpyU8RWrZesfmAJZRoKIm.jpg,Unzipped. Unwrapped. Unleashed!,"movie business, stuntman, swimming pool, hot tub, special effects, hollywood, writer, birthday cake, filmmaking, producer, making of, rainstorm, movie star, location, cast, effects, horror filmmaking, movie set, woman director",1998-07-31,Documentary
1544,678,en,Out of the Past,Out of the Past,"Jeff Bailey seems to be a mundane gas station owner in remote Bridgeport, California. He is dating local girl Ann Miller and lives a quiet life. But Jeff has a secret past, and when a mysterious stranger arrives in town, Jeff is forced to return to the dark world he had tried to escape.",/xkP7PHExdCDzcBemGaiZCk6oCtZ.jpg,A MAN - Trying to run away from his past... A WOMAN - Trying to escape her future...,"small town, gas station, suppressed past, gangster, detective, deaf-mute, briefcase, deception, femme fatale, partner, film noir, black and white, double cross, tax evasion, framed for murder",1947-11-25,"Crime, Drama, Romance, Thriller"
1552,35144,en,The Journey of Natty Gann,The Journey of Natty Gann,"America is in the depths of the Great Depression. Families drift apart when faraway jobs beckon. A courageous young girl confronts overwhelming odds when she embarks on a cross-country search for her father. During her odyssey, she forms a close bond with two diverse traveling companions: a magnificent, protective wolf, and a hardened drifter.",/zd72DMUaTUsPKmYf9GZ8o0dptp6.jpg,The journey that made the impossible come true.,"freight train, great depression, attempted rape, hitchhiking, institution",1985-09-27,"Adventure, Family, Drama"
1556,10414,en,The Mighty Ducks,The Mighty Ducks,"After reckless young lawyer Gordon Bombay gets arrested for drunk driving, he must coach a kids hockey team for his community service. Gordon has experience on the ice, but isn't eager to return to hockey, a point hit home by his tense dealings with his own former coach, Jack Reilly. The reluctant Gordon eventually grows to appreciate his team, which includes promising young Charlie Conway, and leads them to take on Reilly's tough players.",/zxaCHxKDFNi6frh1Q0dj19L216o.jpg,They can't skate. They can't win. They can't be serious.,"sports, ice hockey, the big game, minneapolis, kids’ sports team",1992-10-02,"Comedy, Family, Drama"
1562,11319,en,The Rescuers,The Rescuers,"What can two little mice possibly do to save an orphan girl who's fallen into evil hands? With a little cooperation and faith in oneself, anything is possible! As members of the mouse-run International Rescue Aid Society, Bernard and Miss Bianca respond to orphan Penny's call for help. The two mice search for clues with the help of an old cat named Rufus.",/49rGpB2x6AFB83SC4IBl9foRIGp.jpg,Two tiny agents vs. the world's wickedest woman in a dazzling animated adventure!,"rescue, kidnapping, mouse, rescue mission, baby-snatching, bottle, energy, mole, cartoon mouse, tide",1977-06-22,"Fantasy, Family, Animation, Adventure"
1563,13155,en,Return to Oz,Return to Oz,"Dorothy, saved from a psychiatric experiment by a mysterious girl, finds herself back in the land of her dreams, and makes delightful new friends, and dangerous new enemies.",/prd9KCTa12RDnKgyfR9hWHbMzBI.jpg,An all-new adventure down the yellow brick road.,"princess, donkey, electric shock, sequel, pumpkin, imaginary land, mental institution, mechanical, based on young adult novel, mirror",1985-06-21,"Adventure, Family, Fantasy"
1566,10882,en,Sleeping Beauty,Sleeping Beauty,"A beautiful princess born in a faraway kingdom is destined by a terrible curse to prick her finger on the spindle of a spinning wheel and fall into a deep sleep that can only be awakened by true love's first kiss. Determined to protect her, her parents ask three fairies to raise her in hiding. But the evil Maleficent is just as determined to seal the princess's fate.",/e3K5cLvVRXVxhw4mXQET92p1dnz.jpg,Awaken to a World of Wonders!,"princess, magic, kingdom, fairy tale, sleep, fairy, prince, castle, kiss, musical, knight, dragon, dungeon, based on fairy tale",1959-02-17,"Fantasy, Animation, Romance, Family"
1569,13850,en,Song of the South,Song of the South,Uncle Remus draws upon his tales of Br'er Rabbit to help little Johnny deal with his confusion over his parents' separation as well as his new life on the plantation.,/lFlWpfcw8TCmZ88jw6e943vEbtu.jpg,Here Comes the Zip-A-Dee-Doo-Dah Show!,"fox, slavery, story teller, plantation, georgia, racial segregation, brown bear, rabbit, southern, live action and animation, reconstruction era, child protagonist, former slave",1946-11-12,"Family, Animation"
1573,11675,en,Halloween H20: 20 Years Later,Halloween H20: 20 Years Later,"Two decades after surviving a massacre on October 31, 1978, former baby sitter Laurie Strode finds herself hunted by persistent knife-wielder Michael Myers. Laurie now lives in Northern California under an assumed name, where she works as the headmistress of a private school. But it's not far enough to escape Myers, who soon discovers her whereabouts. As Halloween descends upon Laurie's peaceful community, a feeling of dread weighs upon her -- with good reason.",/lqLXUm3oK59sGJKRH2Zjj2m3iMg.jpg,Blood is thicker than Water.,"california, boarding school, brother, new identity, halloween, witness protection, uncle, school party, sister, sequel, underage drinking, slasher, principal, death, evil, holiday horror",1998-08-05,"Horror, Thriller"
1580,87,en,Indiana Jones and the Temple of Doom,Indiana Jones and the Temple of Doom,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees – and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",/n9WlJCilqSZ3m1ROSzv31v7KVOf.jpg,If adventure has a name... it must be Indiana Jones.,"treasure, skeleton, wind, elephant, heart, riddle, crocodile, bridge, treasure hunt, torture, india, monkey, archaeologist, conveyor belt, child driving car, mine car, rope bridge, splits, adventurer, archeology, 1930s",1984-05-23,"Adventure, Action"
1583,11336,en,The Dead Zone,The Dead Zone,"Johnny Smith is a schoolteacher with his whole life ahead of him but, after leaving his fiancee's home one night, is involved in a car crash which leaves him in a coma for 5 years. When he wakes, he discovers he has an ability to see into the past, present and future life of anyone with whom he comes into physical contact.",/9yTVaeS8eIkOpbwIycVFm7EQrgF.jpg,"In his mind, he has the power to see the future. In his hands, he has the power to change it.","sheriff, coma, based on novel or book, sacrifice, flashback, premonition, vision, doctor, car accident, series of murders, psychic, dark hero, gothic, madness",1983-10-21,"Thriller, Horror, Science Fiction"
1584,9980,en,Maximum Overdrive,Maximum Overdrive,"When a comet passes close to the earth, machines all over the world come alive and go on homicidal rampages. A group of people at a desolate truck stop are held hostage by a gang of homicidal 18-wheelers. The frightened people set out to defeat the killer machines ... or be killed by them.",/sUC3o1BWQ8QhrwZcDj7x2VsWjtG.jpg,Who Made Who?,"man vs machine, gas station, roadhouse, siege, lorry, comet, automation, truck, arcade, exploding truck, exploding gasoline station, inanimate objects come to life",1986-07-25,"Horror, Action, Science Fiction"
1586,10489,en,Cujo,Cujo,"A friendly St. Bernard named ""Cujo"" contracts rabies and conducts a reign of terror on a small American town.",/uNBt2YxrQdyOjnm2rDQ5QiCmQ0K.jpg,Now there's a new name for terror...,"based on novel or book, animal attack, cadillac, dam, corpse, dog, rabies, rabid dog, rabbit hole, trapped in car, mad dog, pets, animal horror, saint bernard dog",1983-08-10,"Horror, Thriller"
1587,10823,en,Children of the Corn,Children of the Corn,A boy preacher named Isaac goes to a town in Nebraska called Gatlin and gets all the children to murder every adult in town.,/jJTrFHu3rjAgP1lryKGEsC9hqyM.jpg,In their world adults are not allowed... to live.,"small town, sacrifice, children gang, human sacrifice, paganism, evil preacher, preacher, based on short story, religious cult, killer child, folk horror, cornfield",1984-03-09,"Horror, Thriller"
1588,11497,en,All Dogs Go to Heaven,All Dogs Go to Heaven,"When a casino-owning dog named Charlie is murdered by his rival Carface, he finds himself in Heaven basically by default since all dogs go to heaven. However, since he wants to get back at his killer, he cons his way back to the living with the warning that doing that damns him to Hell. Once back, he teams with his old partner, Itchy, to prep his retaliation. He also stumbles onto an orphan girl who can talk to the animals, thus allowing him to get the inside info on the races to ensure his wins to finance his plans. However, all the while, he is still haunted by nightmares of what's waiting for him on the other side unless he can prove that he is worthy of Heaven again.",/nmWh1NglDinfkHD9zCNqGWyhl7Q.jpg,But not all dogs stay there!,"new orleans, louisiana, heaven, dog, animal, german shepherd, second chance, pets",1989-11-17,"Drama, Animation, Family, Comedy, Fantasy"
1589,2907,en,The Addams Family,The Addams Family,"When a man claiming to be long-lost Uncle Fester reappears after 25 years lost, the family plans a celebration to wake the dead. But the kids barely have time to warm up the electric chair before Morticia begins to suspect Fester is fraud when he can't recall any of the details of Fester's life.",/qFf8anju5f2epI0my8RdwwIXFIP.jpg,Weird Is Relative,"dancing, dead wish, secret passage, fencing, black humor, uncle, eccentric, mansion, macabre, loan shark, accountant, creepy, disembodied hand, anxious, long lost sibling",1991-11-22,"Comedy, Fantasy"
1590,9454,en,EverAfter,EverAfter,"Orphaned as a child, Danielle is treated like a servant by her wicked stepmother and two stepsisters. When she stumbles onto Prince Henry, who's fleeing an arranged marriage, the two inspire each other to resolve their respective troubles.",/2jqz4Dd2o3wd3r6sJVHgADkBLXE.jpg,Desire. Defy. Escape.,"child abuse, france, gypsy, fairy tale, arranged marriage, leonardo da vinci, prince, royal family, death of father, royalty, evil stepmother, based on fairy tale, retelling, stepsister, master servant relationship, 16th century, classism, commoner, father daughter relationship, masquerade ball, adaptation, cinderella story",1998-07-31,"Drama, Romance, Comedy"
1591,8688,en,Snake Eyes,Snake Eyes,"All bets are off when shady homicide cop Rick Santoro witnesses a murder during a boxing match. It's up to him and lifelong friend, Naval intelligence agent Kevin Dunne to uncover the conspiracy behind the killing. At every turn, Santoro makes increasingly shocking discoveries that even he can't turn a blind eye to.",/gsh9mQKRrr4M90XC9Rr0wxefc9u.jpg,Believe everything except your eyes.,"assassination, casino, gambling, political activism, naval officer, atlantic city, bribery, homicide detective, secretary of defense, whistleblower, corrupt cop, boxing match, assassination plot, navy commander",1998-08-07,"Thriller, Crime, Mystery"
1592,16155,en,Safe Men,Safe Men,"Two untalented singers are mistaken for a pair of major league safe crackers in Providence, Rhode Island. The two are pressed into service by the local hoodlums and quickly find themselves in conflict with their professional colleagues. Romantic interest is added by the daughter of the underworld leader who won't date the men she knows are gangsters.",/857L7x6uFNr4c2oHD5KJw5pkbxn.jpg,Welcome to the world of disorganised crime.,"robbery, gangster, organized crime, safecracker, rosh hashanah",1998-08-07,"Comedy, Crime"
1593,23954,en,Atlantic City,Atlantic City,"In a corrupt city, a small-time gangster and the estranged wife of a pot dealer find themselves thrown together in an escapade of love, money, drugs and danger.",/vOc2B27bR7CtNKq7tL4RAsiF3WP.jpg,"She made him become what he always wanted to be - a lover, a hero, a rich man...and a killer!","new jersey, casino, gangster, cocaine, casanova, murder, mobster, atlantic city, older man younger woman relationship, poker game, drugs, lemon",1980-09-03,"Crime, Drama, Romance"
1594,396,en,Who's Afraid of Virginia Woolf?,Who's Afraid of Virginia Woolf?,"A history professor and his wife entertain a young couple who are new to the university's faculty. As the drinks flow, secrets come to light, and the middle-aged couple unload onto their guests the full force of the bitterness, dysfunction, and animosity that defines their marriage.",/wF7ihB5V5gSm6zxjv3ZhHOpgREI.jpg,You are cordially invited to George and Martha's for an evening of fun and games,"adultery, alcohol, professor, married couple, son, guest, black humor, based on play or musical, campus, new england, one night, marital tensions",1966-06-22,Drama
1595,14367,en,Adventures in Babysitting,Adventures in Babysitting,"When plans with her boyfriend fall through, high school senior Chris Parker ends up babysitting the Anderson kids, Brad and Sara. What should be a quiet night in, however, turns into a series of ridiculous exploits, starting when they leave the house to pick up Chris' friend Brenda. Soon, Brad's buddy Daryl is involved, and the group must contend with car thieves, blues musicians and much more.",/8QiAj0Xw2UMeZMIIfZKeNoIsszs.jpg,She thought babysitting was easy money - until she started hanging out with the Andersons.,"babysitter, unfaithful boyfriend, misadventure, one night, car theft, suburbanite, chop shop, homeless man, frat party, criminal gang, held hostage, norse mythology, aftercreditsstinger",1987-07-01,Comedy
1597,16081,en,Doctor Dolittle,Doctor Dolittle,A veterinarian who can communicate with animals travels abroad to search for a giant sea snail.,/rViuZo27U8wcZHGuRliv9LfmhjV.jpg,Ride across the sea inside the GIANT PINK SEA SNAIL!,"england, parrot, vegetarian, victorian england, based on children's book, rainstorm, seal (animal), talking to animals, shell, 19th century",1967-12-05,"Comedy, Family, Fantasy"
1598,18331,en,The Nutty Professor,The Nutty Professor,"A timid, nearsighted chemistry teacher discovers a magical potion that can transform him into a suave and handsome Romeo. The Jekyll and Hyde game works well enough until the concoction starts to wear off at the most embarrassing times.",/a3lzU19j7WGfyXVDfPMdh8DAkru.jpg,"Well, any scientist who makes a girl like this can't be all mad.","professor, chemistry, teacher, love, potion, playing piano",1963-06-04,"Comedy, Romance, Science Fiction"
1600,11837,en,Watership Down,Watership Down,"When the warren belonging to a community of rabbits is threatened, a brave group led by Fiver, Bigwig, Blackberry and Hazel leave their homeland in a search of a safe new haven.",/q9ZcNxfquJbMTd6UfhAlJbmLBts.jpg,"All the world will be your enemy, Prince with a Thousand Enemies, and when they catch you, they will kill you... but first they must catch you.","based on novel or book, gore, trap, anthropomorphism, seagull, based on children's book, rabbit, runt, river crossing, adult animation, journey, myth, berkshire",1978-10-14,"Adventure, Animation, Drama"
1601,11704,en,The Secret of NIMH,The Secret of NIMH,"A widowed field mouse must move her family -- including an ailing son -- to escape a farmer's plow. Aided by a crow and a pack of superintelligent, escaped lab rats, the brave mother struggles to transplant her home to firmer ground.",/bqH0pbnt92C8WJ3lwLhllQZndeY.jpg,Right before your eyes and beyond your wildest dreams.,"widow, mouse, crow, illness",1982-06-17,"Family, Animation, Fantasy, Adventure"
1603,4978,en,An American Tail,An American Tail,"A young mouse named Fievel and his family decide to migrate to America, a ""land without cats,"" at the turn of the 20th century. But somehow, Fievel ends up in the New World alone and must fend off not only the felines he never thought he'd have to deal with again but also the loneliness of being away from home.",/wjhUy9af89vc9CviKcPgTNTrmIq.jpg,"Meet Fievel. In his search to find his family, he discovered America.","new york city, cat, immigration, mouse, american dream, cossack, hanukkah, pogrom",1986-11-21,"Drama, Family, Animation, Adventure"
1605,11976,en,Legend,Legend,"Set in a timeless mythical forest inhabited by fairies, goblins, unicorns and mortals, this fantastic story follows a mystical forest dweller, chosen by fate, to undertake a heroic quest. He must save the beautiful Princess  Lili and defeat the demonic Lord of Darkness, or the world will be plunged into a never-ending ice age.",/6n3PQSYpZRK5YPk2w8JEwED7AZk.jpg,There may never be another dawn.,"witch, princess, monster, magic, winter, sword, hell, mythology, romance, snow, sorcerer, duel, electronic music score, devil, demon, evil, swashbuckler, warrior, treasure chest",1985-08-28,"Adventure, Fantasy"
1606,15144,en,Sixteen Candles,Sixteen Candles,A teenage girl deals with her parents forgetting her birthday and a crush on her high school's heartthrob.,/1yDBZiMSVGS1IWWb7B2Rwjdz0Zj.jpg,When you're just sixteen anything can happen!,"high school, birthday, nerd, convertible, crush, teenage crush, exchange student, night vision goggles, sweet sixteen, chastity, teenage angst, high school romance, sister's wedding, popular boy, high school prom",1984-05-04,"Comedy, Romance"
1608,11557,en,St. Elmo's Fire,St. Elmo's Fire,"A group of friends graduate from the halls of Georgetown University into lives that revolve around sex and career aspirations. Kirby waits tables to pay for law school. His roommate Kevin struggles at a D.C. newspaper as he searches for the meaning of love. Jules, an object of adoration and envy, but secretly she has problems of her own. Demure Wendy is in love with Billy—a loveable sax player and an irresponsible drunk. Alec wants it all: a career in politics and the appearance of a traditional home life. Alec’s girlfriend, Leslie, is an ambitious architect who doesn't know about his infidelity, but his new allegiance to the Republican Party is already enough to put her off marriage.",/9yFDYxV0LWDtc7VyuaZ36uB9FOy.jpg,The passion burns deep.,"friendship, secret admirer, post college",1985-06-28,"Drama, Romance, Comedy"
1609,13853,en,The Clan of the Cave Bear,The Clan of the Cave Bear,"Natural changes have the clans moving. Iza, medicine woman of the ""Clan of the Cave Bear"" finds little Ayla from the ""others""' clan - tradition would have the clan kill Ayla immediately, but Iza insists on keeping her. When the little one finds a most needed new cave, she's allowed to stay - and thrive.",/jbftdduVujKeoib5fwDBbEMamdj.jpg,"At The Dawn Of Mankind, A Woman Led The Way.","animal attack, stone age, tribe, bear, prehistory, cavemen, neanderthal, prehistoric man",1986-01-17,"Adventure, Drama"
1610,11415,en,House,House,"Roger Cobb is an author who has just separated from his wife. He moves into a new house and tries to work on a novel based on his experiences in the Vietnam War. Strange things start happening around him; little things at first, but as they become more frequent, Cobb becomes aware that the house resents his presence.",/AcJZqj9j9CV7nXENI2Wt7Ae5f5U.jpg,"Ding dong, You’re dead.","vietnam war, vietnam veteran, haunted house, author, new neighbor, novelist, next door neighbor, neighbor neighbor relationship, divorced man, guilty conscience, dream like experience, divorced couple, missing son, war trauma, subconscious, unresolved issues, traumatized man, intergenerational trauma, flirty neighbor",1986-02-27,"Comedy, Horror"
1611,37530,en,House II: The Second Story,House II: The Second Story,"Jesse has returned to this old family mansion after his parents were murdered when he was a baby. While going through old things in the basement, Jesse finds a picture of his great-great grandfather in front of a Mayan temple holding a crystal skull with jewels in the eyes. In the background is a man Jesse learns is Slim Razor, a former partner of his great-great grandfather turned bitter enemy after a disagreement over who would get to keep the skull.",/m7oeP88diI9mUyaOX2vyoncBozB.jpg,It's an all new house with brand new owners,house,1987-05-14,"Fantasy, Horror, Comedy"
1614,21661,en,Air Bud: Golden Receiver,Air Bud: Golden Receiver,Josh and Buddy move from basketball to football in this first of several sequels to the original Air Bud.,/y3ohh9NyWx2oj2op1dfrkwJMeFE.jpg,The Timberwolves Are About To Unleash Their Secret Weapon.,"sports, american football, sequel, dog, golden retriever, boy and dog",1998-08-14,"Comedy, Family"
1615,9320,en,The Avengers,The Avengers,"British Ministry agent John Steed, under direction from ""Mother"", investigates a diabolical plot by arch-villain Sir August de Wynter to rule the world with his weather control machine. Steed investigates the beautiful Doctor Mrs. Emma Peel, the only suspect, but simultaneously falls for her and joins forces with her to combat Sir August.",/1p5thyQ4pCy876HpdvFARqJ62N9.jpg,Saving the World in Style.,"martial arts, london, england, showdown, hitman, clone, spy, superhero, villain, secret agent, mad scientist, weather manipulation, sword fight, swordsman, terrorism, scientist, doppelgänger, world domination, human duplication, good versus evil, based on tv series",1998-08-13,"Action, Adventure, Thriller, Science Fiction"
1616,33644,en,How Stella Got Her Groove Back,How Stella Got Her Groove Back,"Through good times and bad, Stella and Delilah have always had each other. Now, Stella's so busy building a life that she's forgotten how to really live. But Delilah is about to change all that. What starts as a quick trip to Jamaica, end as an exhilarating voyage of self discovery as Stella learns to open her heart and find love - even if it's with a man 20 years her junior.",/5h7x6EkAyoOdk38UOPV2eZI7GzU.jpg,Sometimes you have to break the rules to free your heart.,"age difference, black people, jamaica, vacation, female protagonist",1998-08-14,"Comedy, Drama, Romance"
1617,14662,en,Slums of Beverly Hills,Slums of Beverly Hills,"In 1976, a lower-middle-class teenager struggles to cope living with her neurotic family of nomads on the outskirts of Beverly Hills.",/5qnqKwUPA04Eo0skt4k4275MZS3.jpg,Growing Up is Hard to Do,"1970s, dysfunctional family, coming of age, teenage girl, beverly hills, woman director, nursing school, nomad",1998-08-14,"Comedy, Drama"
1619,10692,en,Henry: Portrait of a Serial Killer,Henry: Portrait of a Serial Killer,"Henry likes to kill people, in different ways each time. Henry shares an apartment with Otis. When Otis' sister comes to stay, we see both sides of Henry: ""the guy next door"" and the serial killer.",/yIvaGoLc95R4noKPjfTYUvuV7qp.jpg,He's not Freddy. He's not Jason. He's real.,"chicago, illinois, prostitute, rape, psychopath, sadistic, biography, based on true story, sister, murder, serial killer, killing spree, incest",1986-09-24,"Crime, Horror, Thriller"
1620,805,en,Rosemary's Baby,Rosemary's Baby,"A young couple, Rosemary and Guy, moves into an infamous New York apartment building, known by frightening legends and mysterious events, with the purpose of starting a family.",/s8pdaHjxNPLXIA1WjSTWm00RJTz.jpg,It's not what you're expecting,"husband wife relationship, based on novel or book, satanism, conspiracy, demonic possession, satanic ritual, pregnant wife, coven (akelarre), satanic cult, manhattan, new york city, woman in jeopardy, neighbor neighbor relationship",1968-06-12,"Drama, Horror, Thriller"
1623,2182,en,Attack of the Killer Tomatoes!,Attack of the Killer Tomatoes!,"After a wave of reports of mysterious attacks involving people and pets being eaten by the traditionally docile fruit, a special government task force is set up to investigate the violent fruit and put a stop to their murderous spree.",/cpQFOXpi5OlUnX6g3hLIoe6L7MC.jpg,Aaargh!...,"mutation, aggression, musical, parody, tomato, mad scientist, vegetable, spoof, b movie",1978-10-01,"Comedy, Horror, Science Fiction"
1625,77469,en,Your Friends & Neighbors,Your Friends & Neighbors,"This adult comedy follows six characters, three men and three women from a cross-section of social groups, as they play sexual power games. When an affair fires up between 2 of the married characters, it sparks a chain of consequences for all of them, including one of the wives falling for another woman!",/g8u6Hx7F7V2gFr5ddyLQPzQ8f3t.jpg,A modern immorality tale.,"impotence, male friendship, anal sex, extramarital affair, unhappiness, lgbt, gay theme",1998-02-04,"Drama, Comedy"
1627,36647,en,Blade,Blade,"The Daywalker known as ""Blade"" - a half-vampire, half-mortal man - becomes the protector of humanity against an underground army of vampires.",/hx0sdduAsr4rq03RZKZzglR25z7.jpg,Part man. Part vampire. All hero.,"martial arts, hero, vampire, superhero, supernatural, based on comic, rivalry, vampire hunter (slayer), sword fight, revenge, tragic hero, one man army, martial arts master, scientist, super power, blade, taunting, secret headquarters, escapade, deadly, master warrior, urban gothic, good versus evil",1998-08-21,"Horror, Action"
1631,41469,en,Next Stop Wonderland,Next Stop Wonderland,A lighthearted story about a man and a woman who seem destined to be together... and the hilarious chain of accidents that seem determined to keep them apart!,/ZfbpmpxvQmPvAqWj7l9tuhEnBL.jpg,Romance Is Her Destination.,"aquarium, boston, massachusetts, romantic comedy, dating",1998-08-21,"Comedy, Drama, Romance"
1635,161795,en,Déjà Vu,Déjà Vu,"L.A. shop owner Dana and Englishman Sean meet and fall in love at first sight, but Sean is married and Dana is to marry her business partner Alex.",/1fAIdDUVhQaqBr4lVPOeEiNPA3l.jpg,Your future is set...,"love, american, pin, stranger, ruby",1998-04-22,"Romance, Drama"
1639,2370,en,Topaz,Topaz,"Copenhagen, Denmark, 1962. When a high-ranking Soviet official decides to change sides, a French intelligence agent is caught up in a cold, silent and bloody spy war in which his own family will play a decisive role.",/8u7vxykCVZoaxNocLbpstv3IFNK.jpg,Hitchcock takes you behind the actual headlines to expose the most explosive spy scandal of this century!,"new york city, husband wife relationship, paris, france, based on novel or book, copenhagen, denmark, cold war, cuban revolution, cuban missile crisis, spy ring, 1960s, soviet defector, french spy",1969-12-17,"Drama, Thriller"
1640,5780,en,Torn Curtain,Torn Curtain,"During the Cold War, an American scientist appears to defect to East Germany as part of a cloak and dagger mission to find the formula for a resin solution, but the plan goes awry when his fiancee, unaware of his motivation, follows him across the border.",/7XC1l9eP2TBYMEdA4KRUqKAFmbm.jpg,It tears you apart with suspense!,"cold war, east germany",1966-07-15,"Thriller, Mystery"
1641,506,en,Marnie,Marnie,"Marnie is a thief, a liar, and a cheat. When her new boss, Mark Rutland, catches on to her routine kleptomania, she finds herself being blackmailed.",/nRRy4VO2A3Py7wiZBPz11PAlogp.jpg,Only Alfred Hitchcock could have created so suspenseful a sex mystery!,"prostitute, rape, philadelphia, pennsylvania, sexual abuse, post-traumatic stress disorder (ptsd), chase, sexual frustration, clerk, horseback riding, suicide attempt, in love with enemy, blackmail, horse race, fetish, lie, women's sexual identity, new identity, kleptomania, baltimore, usa, horse, frigidity, honeymoon, riding accident, cruise, psychology, self-defense, fetishism, cowardliness, the color red",1964-07-17,"Thriller, Mystery, Drama, Romance, Crime"
1642,22527,en,The Wrong Man,The Wrong Man,"In 1953, an innocent man named Christopher Emmanuel ""Manny"" Balestrero is arrested after being mistaken for an armed robber.",/pO5XR2R56RAbVjdks9gGGn0fbOa.jpg,HITCHCOCK'S FIRST REAL-LIFE THRILLER!,"new york city, robbery, based on novel or book, musician, falsely accused, innocence, insurance",1956-12-22,"Crime, Drama"
1643,574,en,The Man Who Knew Too Much,The Man Who Knew Too Much,"A couple vacationing in Morocco with their young son accidentally stumble upon an assassination plot. When the child is kidnapped to ensure their silence, they have to take matters into their own hands to save him.",/gy8YBRjCQRIT9x9G9F5fpnFD4xw.jpg,A little knowledge can be a deadly thing!,"london, england, assassination, espionage, spy, scotland yard, bus, paranoia, morocco, remake, conspiracy, whodunit, british spy, american, political intrigue , physician, frenchman, assassination attempt, cymbals, assassination plot",1956-05-16,"Thriller, Mystery"
1644,11219,en,The Trouble with Harry,The Trouble with Harry,"When a local man's corpse appears on a nearby hillside, no one is quite sure what happened to him. Many of the town's residents secretly wonder if they are responsible, including the man's ex-wife, Jennifer, and Capt. Albert Wiles, a retired seaman who was hunting in the woods where the body was found. As the no-nonsense sheriff gets involved and local artist Sam Marlowe offers his help, the community slowly unravels the mystery.",/uUXLq7fEG3hI46ZFMZzgHj11S6S.jpg,The UNEXPECTED From HITCHCOCK!,"small town, based on novel or book, painting, black humor, dead body, falling in love, corpse, hunting, vermont, autumn, murder mystery, exhumation, sudden death, whodunnit",1955-10-03,"Comedy, Mystery, Thriller"
1645,30159,en,I Confess,I Confess,"Unable, due to the seal of the confessional, to be forthcoming with information that would serve to clear himself during a murder investigation, a priest becomes the prime suspect.",/5IYyJetEctAypFYIffqx55PXTPT.jpg,If you knew what he knew what would you do?,"police, confession, blackmail, suspicion of murder, quebec, flashback, film noir, murder, caretaker, priest, lawyer, church, housekeeper, catholic, gardener, married woman, murder investigation, blackmailer, murder trial, crisis of conscience, innocent suspect, rectory, seal of confessional",1953-02-18,"Drama, Thriller, Crime"
1647,1978,en,Stage Fright,Stage Fright,A struggling actress tries to help a friend prove his innocence when he's accused of murdering the husband of a high-society entertainer.,/l43OTqhib8do1WwXig8JI8Y68Fd.jpg,Love held its breath as sudden terror held the stage!,"london, england, based on novel or book, lover, black and white, maid, doll, extramarital affair, impersonation, london theater district, stage performance, accused of murder, shooting gallery, stage actress",1950-02-23,Thriller
1648,3682,en,54,54,"Shane, a Jersey boy with big dreams, crosses the river in hopes of finding a more exciting life at Studio 54. When Steve Rubell, the mastermind behind the infamous disco, plucks Shane from the sea of faces clamoring to get inside his club, Shane not only gets his foot in the door, but lands a coveted job behind the bar – and a front-row seat at the most legendary party on the planet.",/7OLxcpW44LMpdDmbotchhfFOeGf.jpg,You've never been anywhere until you've been here.,"new york city, 1970s, nightclub, bartender, money, drugs, disco",1998-08-28,"Drama, Music"
1653,14577,en,Dirty Work,Dirty Work,"Unemployed and recently dumped, Mitch and his buddy Sam start a revenge-for-hire business to raise the $50,000 that Sam's father needs to get a heart transplant.",/btYKWL9SP12nhkcw8EkMG3aFtga.jpg,Revenge is a dish best served DIRTY.,"prostitute, gambling debt, homelessness, revenge, tape recorder, drug dealing, car dealership, bookie, opera house, bulldozer, heart transplant",1998-06-12,Comedy
1655,38621,en,Firelight,Firelight,"In 1838, lovely governess Elisabeth agrees to bear a child of anonymous English landowner, and he will in return pay her father's debt. At birth she, as agreed, gives up the child. Seven years later she is hired as governess to a girl on a remote Sussex estate. The father of the girl, Charles Godwin, turns out to be that anonymous landowner. So Elisabeth has to be her own daughter's governess, and she can't reveal the secret of her tie with little Louisa.",/auxk2r0BzkKLOuHzPfUsgkMsHWw.jpg,Passion has no limits.,"england, estate, governess, 19th century",1998-05-27,"Romance, Drama"
